Frame,X,Y
24295,567,758
24296,570,763
24297,573,769
24298,574,775
24299,571,775
24300,565,773
24301,559,770
24302,553,768
24303,548,766
24304,547,767
24305,553,769
24306,558,771
24307,563,773
24308,568,775
24309,571,777
24310,570,772
24311,568,768
24312,565,764
24313,562,761
24314,559,759
24315,555,758
24316,555,761
24317,556,766
24318,557,770
24319,557,775
24320,558,780
24321,559,779
24322,561,775
24323,562,771
24324,563,767
24325,565,765
24326,567,763
24327,567,759
24328,566,758
24329,565,757
24330,562,757
24331,561,759
24332,560,762
24333,560,765
24334,559,769
24335,559,772
24336,559,775
24337,556,779
24338,555,776
24339,555,772
24340,555,769
24341,556,765
24342,557,763
24343,559,763
24344,560,764
24345,561,766
24346,561,769
24347,559,770
24348,558,772
24349,558,775
24350,558,778
24351,559,779
24352,562,777
24353,565,777
24354,566,775
24355,567,774
24356,567,775
24357,567,775
24358,565,775
24359,565,777
24360,562,778
24361,560,780
24362,558,779
24363,556,777
24364,555,775
24365,553,773
24366,552,773
24367,551,774
24368,553,774
24369,554,773
24370,555,772
24371,555,772
24372,555,773
24373,554,773
24374,553,774
24375,551,774
24376,552,773
24377,553,774
24378,555,775
24379,555,774
24380,553,773
24381,552,774
24382,553,774
24383,553,773
24384,555,774
24385,554,774
24386,553,773
24387,553,773
24388,553,775
24389,553,774
24390,553,773
24391,947,556
24392,934,536
24393,922,517
24394,911,500
24395,903,484
24396,896,470
24397,890,456
24398,885,443
24399,881,432
24400,878,423
24401,878,417
24402,883,417
24403,887,420
24404,891,429
24405,895,438
24406,902,444
24407,911,447
24408,921,450
24409,930,453
24410,939,457
24411,948,463
24412,958,470
24413,971,479
24414,984,487
24415,998,493
24416,1012,500
24417,1026,511
24418,1041,524
24419,1058,538
24420,1074,550
24421,1088,559
24422,1100,567
24423,1108,573
24424,1119,579
24425,1131,586
24426,1136,596
24427,1139,608
24428,1142,621
24429,1142,631
24430,1141,639
24431,1139,649
24432,1138,659
24433,1137,669
24434,1137,680
24435,1137,691
24436,1134,699
24437,1127,707
24438,1121,715
24439,1111,724
24440,1101,732
24441,1090,739
24442,1075,739
24443,1060,739
24444,1046,741
24445,1032,741
24446,1016,739
24447,1004,733
24448,996,725
24449,991,715
24450,990,702
24451,991,687
24452,995,671
24453,999,655
24454,1004,643
24455,1009,632
24456,1014,622
24457,1020,617
24458,1026,615
24459,1034,618
24460,1041,626
24461,1049,635
24462,1058,643
24463,1059,652
24464,1053,659
24465,1043,665
24466,1032,672
24467,1019,680
24468,1007,688
24469,997,695
24470,989,699
24471,984,700
24472,980,700
24473,979,697
24474,979,693
24475,981,687
24476,982,679
24477,987,668
24478,992,657
24479,999,650
24480,1007,651
24481,1015,659
24482,1023,668
24483,1031,676
24484,1039,685
24485,1043,693
24486,1045,701
24487,1045,709
24488,1040,713
24489,1033,716
24490,1027,719
24491,1019,723
24492,1015,721
24493,1017,715
24494,1020,711
24495,1022,705
24496,1025,695
24497,1027,685
24498,1029,675
24499,1031,666
24500,1035,658
24501,1036,655
24502,1034,660
24503,1031,667
24504,1029,675
24505,1027,683
24506,1026,692
24507,1024,700
24508,1022,707
24509,1022,708
24510,1022,705
24511,1021,697
24512,1021,689
24513,1021,682
24514,1021,675
24515,1022,668
24516,1022,662
24517,1022,657
24518,1021,653
24519,1020,657
24520,1019,663
24521,1018,668
24522,1017,674
24523,1016,680
24524,1015,686
24525,1015,693
24526,1014,700
24527,1019,703
24528,1026,704
24529,1031,701
24530,1035,696
24531,1039,691
24532,1040,685
24533,1040,679
24534,1040,673
24535,1039,669
24536,1039,664
24537,1038,660
24538,1035,660
24539,1031,659
24540,1027,659
24541,1024,659
24542,1021,661
24543,1019,661
24544,1017,664
24545,1015,666
24546,1013,669
24547,1010,671
24548,1007,674
24549,1005,677
24550,1004,681
24551,1002,683
24552,999,687
24553,998,688
24554,1001,685
24555,1003,683
24556,1005,681
24557,1007,679
24558,1011,677
24559,1013,675
24560,1015,672
24561,1017,669
24562,1019,667
24563,1022,667
24564,1024,666
24565,1027,667
24566,1029,668
24567,1032,669
24568,1035,669
24569,1039,669
24570,1040,669
24571,1037,668
24572,1034,667
24573,1031,667
24574,1028,667
24575,1026,668
24576,1024,669
24577,1023,670
24578,1020,672
24579,1019,674
24580,1017,677
24581,1016,680
24582,1016,684
24583,1016,687
24584,1015,691
24585,1015,695
24586,1015,699
24587,1017,702
24588,1021,703
24589,1025,705
24590,1028,702
24591,1030,699
24592,1032,695
24593,1034,692
24594,1036,690
24595,1039,688
24596,1039,687
24597,1037,686
24598,1033,685
24599,1031,685
24600,1029,686
24601,1028,687
24602,1027,689
24603,1025,691
24604,1025,693
24605,1024,696
24606,1025,699
24607,1026,703
24608,1027,705
24609,1025,702
24610,1025,699
24611,1024,696
24612,1025,694
24613,1026,692
24614,1027,691
24615,1028,689
24616,1029,689
24617,1031,687
24618,1032,686
24619,1033,685
24620,1035,685
24621,1037,685
24622,1039,686
24623,1040,687
24624,1039,689
24625,1039,691
24626,1038,693
24627,1037,695
24628,1036,697
24629,1035,699
24630,1034,700
24631,1032,701
24632,1029,703
24633,1027,704
24634,1025,704
24635,1023,703
24636,1021,702
24637,1019,702
24638,1019,703
24639,1018,703
24640,1018,701
24641,1019,700
24642,1019,699
24643,1019,701
24644,1018,702
24645,1017,702
24646,1016,702
24647,1017,702
24648,1017,703
24649,1018,702
24650,1019,701
24651,1019,699
24652,1019,700
24653,1019,701
24654,1018,703
24655,1018,703
24656,1017,702
24657,1017,701
24658,1017,702
24659,1018,702
24660,1018,701
24661,1019,700
24662,1019,699
24663,1019,700
24664,1019,701
24665,1018,703
24666,1018,702
24667,1017,701
24668,1017,701
24669,1018,701
24670,1019,701
24671,1019,701
24672,1019,701
24673,1018,701
24674,1017,700
24675,1017,699
24676,1017,700
24677,1018,701
24678,1019,701
24679,1019,701
24680,1019,701
24681,1019,701
24682,1018,701
24683,1017,700
24684,1018,700
24685,1019,700
24686,1019,701
24687,1018,701
24688,1017,701
24689,1017,702
24690,1016,702
24691,1017,702
24692,1017,701
24693,1018,701
24694,1018,701
24695,1018,700
24696,1019,701
24697,1019,701
24698,1018,701
24699,879,391
24700,885,394
24701,895,398
24702,901,405
24703,905,416
24704,908,427
24705,911,438
24706,911,452
24707,913,464
24708,916,480
24709,921,496
24710,927,515
24711,932,534
24712,938,551
24713,947,564
24714,959,576
24715,972,588
24716,988,600
24717,1003,614
24718,1018,628
24719,1034,644
24720,1050,659
24721,1063,674
24722,1072,689
24723,1079,704
24724,1085,719
24725,1093,735
24726,1097,745
24727,1103,756
24728,1110,767
24729,1119,773
24730,1128,777
24731,1137,781
24732,1143,777
24733,1144,767
24734,1145,757
24735,1145,745
24736,1146,733
24737,1143,729
24738,1137,729
24739,1133,738
24740,1130,748
24741,1126,758
24742,1123,768
24743,1118,772
24744,1115,773
24745,1112,776
24746,1108,780
24747,1105,780
24748,1106,776
24749,1105,774
24750,1103,775
24751,1101,779
24752,1101,778
24753,1101,775
24754,1102,775
24755,1104,778
24756,1107,780
24757,1111,779
24758,1115,780
24759,1119,782
24760,1123,783
24761,1127,781
24762,1131,781
24763,1135,780
24764,1138,777
24765,1142,774
24766,1146,772
24767,1150,771
24768,1151,768
24769,1152,767
24770,1155,769
24771,1153,767
24772,1152,768
24773,1151,771
24774,1148,771
24775,1146,773
24776,1143,773
24777,1140,774
24778,1139,775
24779,1137,777
24780,1135,780
24781,1133,780
24782,1131,780
24783,1129,781
24784,1127,781
24785,1127,782
24786,1127,782
24787,1127,782
24788,1128,781
24789,1130,781
24790,1132,781
24791,1133,780
24792,1134,779
24793,1134,778
24794,1134,777
24795,1133,777
24796,1133,779
24797,1132,780
24798,1132,782
24799,1133,781
24800,1133,779
24801,1134,778
24802,1133,778
24803,1132,779
24804,1132,780
24805,1132,781
24806,1133,781
24807,1135,780
24808,1135,779
24809,1136,779
24810,1138,777
24811,1139,777
24812,1139,778
24813,1139,777
24814,1140,776
24815,1142,776
24816,1142,775
24817,1141,774
24818,1141,774
24819,1141,775
24820,1140,776
24821,1141,777
24822,1141,776
24823,1142,776
24824,1142,776
24825,1142,776
24826,1141,776
24827,1141,777
24828,1141,776
24829,1142,776
24830,1142,776
24831,1141,777
24832,1141,776
24833,1140,776
24834,1140,776
24835,1141,776
24836,1141,777
24837,1141,776
24838,1141,777
24839,1141,776
24840,1141,777
24841,1141,776
24842,1141,776
24843,1319,550
24844,1300,536
24845,1281,524
24846,1262,512
24847,1242,499
24848,1223,486
24849,1202,475
24850,1182,463
24851,1162,451
24852,1142,440
24853,1124,429
24854,1107,421
24855,1095,415
24856,1085,408
24857,1080,397
24858,1077,385
24859,1073,374
24860,1069,362
24861,1066,348
24862,1063,334
24863,1060,321
24864,1057,307
24865,1056,294
24866,1054,280
24867,1052,266
24868,1051,253
24869,1050,239
24870,1047,226
24871,1039,216
24872,1029,205
24873,1019,194
24874,1009,183
24875,999,171
24876,990,159
24877,983,146
24878,977,130
24879,970,114
24880,964,100
24881,958,93
24882,952,97
24883,947,111
24884,942,125
24885,937,138
24886,933,147
24887,927,153
24888,923,160
24889,919,167
24890,915,174
24891,910,180
24892,907,186
24893,903,192
24894,900,197
24895,896,202
24896,893,207
24897,890,211
24898,887,215
24899,883,219
24900,880,223
24901,877,225
24902,873,227
24903,870,229
24904,868,231
24905,865,231
24906,861,233
24907,859,232
24908,856,231
24909,853,231
24910,851,231
24911,848,232
24912,845,233
24913,842,232
24914,841,230
24915,840,228
24916,838,226
24917,837,223
24918,835,221
24919,832,219
24920,829,218
24921,827,216
24922,825,214
24923,823,211
24924,821,209
24925,818,207
24926,815,204
24927,813,201
24928,809,197
24929,805,195
24930,801,192
24931,798,189
24932,794,185
24933,790,182
24934,786,180
24935,783,177
24936,779,175
24937,773,168
24938,767,160
24939,759,153
24940,751,145
24941,743,138
24942,729,134
24943,716,136
24944,702,138
24945,689,141
24946,676,143
24947,662,144
24948,648,146
24949,635,148
24950,622,149
24951,610,149
24952,596,152
24953,582,157
24954,567,161
24955,552,166
24956,540,171
24957,526,176
24958,512,181
24959,500,180
24960,489,179
24961,477,177
24962,467,177
24963,461,175
24964,455,173
24965,456,173
24966,463,173
24967,469,176
24968,478,180
24969,488,183
24970,498,187
24971,506,191
24972,513,197
24973,521,196
24974,527,191
24975,532,186
24976,539,177
24977,547,171
24978,556,168
24979,567,167
24980,577,167
24981,586,165
24982,596,165
24983,605,163
24984,614,162
24985,623,161
24986,629,163
24987,632,169
24988,635,177
24989,638,182
24990,643,180
24991,648,177
24992,652,173
24993,651,172
24994,647,175
24995,642,177
24996,637,178
24997,631,179
24998,631,176
24999,631,171
25000,631,165
25001,630,163
25002,627,167
25003,625,171
25004,623,175
25005,624,173
25006,626,169
25007,629,165
25008,630,163
25009,630,168
25010,629,171
25011,629,175
25012,628,177
25013,629,173
25014,629,171
25015,630,168
25016,630,165
25017,629,165
25018,627,167
25019,625,167
25020,621,167
25021,619,166
25022,615,165
25023,612,165
25024,608,165
25025,604,163
25026,600,163
25027,595,161
25028,591,160
25029,587,160
25030,582,159
25031,577,159
25032,572,160
25033,567,161
25034,561,161
25035,557,161
25036,555,165
25037,557,168
25038,561,172
25039,565,175
25040,567,178
25041,569,177
25042,569,173
25043,570,168
25044,569,164
25045,568,160
25046,567,155
25047,565,152
25048,563,149
25049,559,146
25050,556,144
25051,553,141
25052,549,139
25053,545,141
25054,541,143
25055,536,145
25056,531,145
25057,526,145
25058,521,143
25059,516,141
25060,511,139
25061,506,135
25062,501,136
25063,497,139
25064,491,141
25065,487,143
25066,481,144
25067,484,143
25068,489,142
25069,494,141
25070,497,137
25071,500,135
25072,503,137
25073,506,141
25074,508,143
25075,509,147
25076,511,149
25077,513,150
25078,515,151
25079,516,155
25080,517,162
25081,519,167
25082,519,165
25083,517,159
25084,512,157
25085,506,159
25086,504,156
25087,503,153
25088,501,154
25089,503,153
25090,504,157
25091,509,157
25092,513,159
25093,518,162
25094,519,163
25095,518,159
25096,516,161
25097,515,162
25098,517,159
25099,519,161
25100,519,163
25101,516,160
25102,513,159
25103,510,157
25104,508,158
25105,508,158
25106,510,158
25107,511,158
25108,511,158
25109,509,158
25110,508,157
25111,509,157
25112,509,158
25113,509,158
25114,509,157
25115,508,157
25116,509,157
25117,508,157
25118,509,157
25119,508,157
25120,508,157
25121,508,157
25122,508,157
25123,508,157
25124,508,157
25125,508,157
25126,508,157
25127,508,157
25128,508,157
25129,508,157
25130,508,158
25131,508,157
25132,508,157
25133,508,157
25134,508,158
25135,508,158
25136,508,157
25137,508,158
25138,508,157
25139,508,158
25140,508,157
25141,508,157
25142,508,158
25143,508,158
25144,508,158
25145,508,157
25146,1480,535
25147,1490,493
25148,1498,451
25149,1507,411
25150,1514,370
25151,1525,332
25152,1537,297
25153,1549,263
25154,1558,230
25155,1570,197
25156,1584,166
25157,1599,136
25158,1612,107
25159,1614,81
25160,1598,98
25161,1585,116
25162,1574,128
25163,1566,138
25164,1561,143
25165,1554,148
25166,1546,154
25167,1540,159
25168,1534,160
25169,1532,153
25170,1531,147
25171,1531,141
25172,1533,136
25173,1534,127
25174,1536,116
25175,1539,105
25176,1542,94
25177,1547,90
25178,1552,95
25179,1556,106
25180,1563,116
25181,1569,126
25182,1576,136
25183,1584,145
25184,1592,155
25185,1600,164
25186,1606,173
25187,1607,182
25188,1603,191
25189,1595,201
25190,1588,209
25191,1581,218
25192,1581,227
25193,1588,235
25194,1594,244
25195,1601,253
25196,1605,261
25197,1602,269
25198,1595,278
25199,1588,286
25200,1584,294
25201,1578,302
25202,1574,310
25203,1571,318
25204,1569,326
25205,1569,333
25206,1576,337
25207,1583,342
25208,1592,346
25209,1601,351
25210,1608,355
25211,1608,359
25212,1602,362
25213,1593,367
25214,1586,371
25215,1578,377
25216,1577,383
25217,1582,389
25218,1588,395
25219,1595,401
25220,1602,408
25221,1605,415
25222,1601,422
25223,1594,429
25224,1588,435
25225,1586,442
25226,1591,449
25227,1596,456
25228,1602,463
25229,1603,469
25230,1598,477
25231,1595,484
25232,1593,492
25233,1591,501
25234,1591,509
25235,1591,517
25236,1592,525
25237,1594,533
25238,1597,541
25239,1600,549
25240,1604,558
25241,1600,567
25242,1597,576
25243,1594,584
25244,1596,593
25245,1602,600
25246,1605,607
25247,1600,614
25248,1594,621
25249,1596,627
25250,1603,635
25251,1604,642
25252,1599,649
25253,1595,657
25254,1596,665
25255,1600,674
25256,1604,683
25257,1601,692
25258,1598,701
25259,1596,711
25260,1596,721
25261,1601,731
25262,1604,739
25263,1600,749
25264,1596,759
25265,1599,770
25266,1604,781
25267,1604,792
25268,1599,803
25269,1595,815
25270,1592,827
25271,1592,839
25272,1592,852
25273,1593,865
25274,1594,879
25275,1596,893
25276,1600,908
25277,1604,923
25278,1603,937
25279,1600,953
25280,1598,969
25281,1596,980
25282,1593,981
25283,1588,970
25284,1585,957
25285,1583,943
25286,1580,930
25287,1572,924
25288,1562,925
25289,1550,931
25290,1540,937
25291,1536,943
25292,1534,951
25293,1532,959
25294,1530,967
25295,1530,972
25296,1530,974
25297,1530,972
25298,1530,967
25299,1530,959
25300,1530,951
25301,1529,945
25302,1528,939
25303,1529,935
25304,1530,932
25305,1534,929
25306,1540,928
25307,1550,930
25308,1561,933
25309,1573,936
25310,1585,940
25311,1593,945
25312,1600,950
25313,1606,955
25314,1607,961
25315,1600,965
25316,1591,968
25317,1582,966
25318,1574,963
25319,1567,961
25320,1560,959
25321,1554,958
25322,1548,959
25323,1543,962
25324,1538,964
25325,1534,967
25326,1530,967
25327,1526,965
25328,1524,963
25329,1521,961
25330,1518,961
25331,1518,962
25332,1520,963
25333,1522,965
25334,1524,968
25335,1528,966
25336,1532,964
25337,1535,962
25338,1539,962
25339,1544,962
25340,1549,963
25341,1554,965
25342,1561,967
25343,1568,967
25344,1575,965
25345,1582,963
25346,1590,962
25347,1598,962
25348,1605,962
25349,1607,962
25350,1602,961
25351,1595,960
25352,1588,960
25353,1581,961
25354,1576,963
25355,1570,965
25356,1564,968
25357,1560,966
25358,1556,964
25359,1553,962
25360,1551,961
25361,1550,960
25362,1550,958
25363,1550,958
25364,1550,960
25365,1552,961
25366,1554,963
25367,1556,966
25368,1560,968
25369,1564,967
25370,1570,965
25371,1574,963
25372,1580,961
25373,1585,962
25374,1591,964
25375,1597,967
25376,1602,968
25377,1600,963
25378,1598,958
25379,1596,953
25380,1596,951
25381,1602,950
25382,1606,950
25383,1601,950
25384,1597,950
25385,1596,951
25386,1600,953
25387,1605,956
25388,1603,959
25389,1598,963
25390,1596,968
25391,1593,969
25392,1591,964
25393,1589,960
25394,1588,957
25395,1588,955
25396,1589,955
25397,1588,958
25398,1588,961
25399,1588,965
25400,1589,970
25401,1590,966
25402,1591,962
25403,1592,958
25404,1594,956
25405,1596,955
25406,1600,957
25407,1604,958
25408,1603,958
25409,1599,958
25410,1595,958
25411,1593,959
25412,1592,962
25413,1590,966
25414,1590,969
25415,1589,966
25416,1589,963
25417,1590,961
25418,1592,959
25419,1595,959
25420,1597,959
25421,1600,958
25422,1604,958
25423,1603,958
25424,1600,958
25425,1597,959
25426,1596,960
25427,1595,961
25428,1594,963
25429,1594,966
25430,1594,969
25431,1595,966
25432,1596,963
25433,1596,961
25434,1598,959
25435,1600,957
25436,1602,956
25437,1604,955
25438,1603,955
25439,1601,956
25440,1599,956
25441,1599,956
25442,1599,957
25443,1600,958
25444,1602,960
25445,1603,962
25446,1601,964
25447,1598,967
25448,1596,968
25449,1594,966
25450,1592,965
25451,1590,965
25452,1590,965
25453,1589,967
25454,1589,968
25455,1589,967
25456,1590,966
25457,1592,967
25458,1595,967
25459,1597,968
25460,1600,967
25461,1601,964
25462,1603,962
25463,1603,961
25464,1602,960
25465,1602,960
25466,1602,961
25467,1603,962
25468,1602,963
25469,1600,963
25470,1600,964
25471,1599,965
25472,1600,967
25473,1599,967
25474,1598,966
25475,1596,967
25476,1596,968
25477,1596,967
25478,1598,966
25479,1598,966
25480,1600,967
25481,1599,966
25482,1599,965
25483,1601,965
25484,1601,965
25485,1600,965
25486,1599,966
25487,1600,967
25488,1598,966
25489,1597,966
25490,1596,967
25491,1596,968
25492,1596,967
25493,1596,967
25494,1598,966
25495,1598,967
25496,1175,794
25497,1172,773
25498,1168,754
25499,1161,737
25500,1150,728
25501,1139,720
25502,1130,710
25503,1121,700
25504,1113,690
25505,1104,681
25506,1093,673
25507,1081,665
25508,1068,659
25509,1054,654
25510,1038,650
25511,1022,647
25512,1008,645
25513,994,642
25514,980,638
25515,970,636
25516,961,635
25517,957,635
25518,958,638
25519,964,641
25520,972,646
25521,982,652
25522,994,659
25523,1008,667
25524,1021,675
25525,1035,684
25526,1046,694
25527,1055,701
25528,1061,708
25529,1065,714
25530,1063,717
25531,1058,720
25532,1050,721
25533,1044,722
25534,1034,722
25535,1023,721
25536,1012,719
25537,1007,713
25538,1005,704
25539,1005,694
25540,1006,682
25541,1009,670
25542,1012,658
25543,1014,650
25544,1017,646
25545,1020,642
25546,1023,637
25547,1025,632
25548,1028,627
25549,1031,623
25550,1035,620
25551,1038,623
25552,1041,627
25553,1044,633
25554,1047,637
25555,1051,643
25556,1055,649
25557,1055,655
25558,1051,659
25559,1045,662
25560,1038,666
25561,1029,671
25562,1019,676
25563,1011,682
25564,1002,688
25565,995,691
25566,992,689
25567,993,682
25568,997,674
25569,1001,666
25570,1004,658
25571,1008,652
25572,1011,654
25573,1014,661
25574,1017,669
25575,1019,677
25576,1023,686
25577,1025,695
25578,1029,704
25579,1031,709
25580,1031,711
25581,1029,710
25582,1027,706
25583,1025,697
25584,1022,689
25585,1021,681
25586,1020,673
25587,1019,666
25588,1019,660
25589,1017,654
25590,1017,657
25591,1018,663
25592,1019,669
25593,1019,676
25594,1019,683
25595,1019,690
25596,1019,697
25597,1019,705
25598,1021,707
25599,1022,703
25600,1024,695
25601,1026,689
25602,1028,683
25603,1030,677
25604,1033,671
25605,1036,666
25606,1039,662
25607,1038,661
25608,1034,664
25609,1030,667
25610,1026,670
25611,1022,673
25612,1017,675
25613,1013,679
25614,1009,681
25615,1006,685
25616,1002,688
25617,999,691
25618,1001,687
25619,1004,684
25620,1007,681
25621,1011,679
25622,1014,676
25623,1017,673
25624,1019,670
25625,1021,667
25626,1023,663
25627,1024,660
25628,1025,657
25629,1025,655
25630,1025,656
25631,1025,657
25632,1023,659
25633,1022,661
25634,1021,664
25635,1021,667
25636,1021,670
25637,1021,674
25638,1020,678
25639,1020,681
25640,1020,686
25641,1020,691
25642,1021,695
25643,1022,700
25644,1023,705
25645,1025,704
25646,1029,700
25647,1031,696
25648,1033,692
25649,1036,688
25650,1038,684
25651,1041,681
25652,1039,679
25653,1037,677
25654,1035,675
25655,1034,674
25656,1033,673
25657,1031,673
25658,1031,672
25659,1030,671
25660,1031,671
25661,1032,672
25662,1033,672
25663,1035,671
25664,1037,671
25665,1038,671
25666,1040,673
25667,1041,673
25668,1039,674
25669,1038,675
25670,1036,677
25671,1035,678
25672,1033,680
25673,1034,683
25674,1035,685
25675,1036,688
25676,1037,691
25677,1039,694
25678,1036,695
25679,1033,697
25680,1031,699
25681,1028,702
25682,1026,705
25683,1024,704
25684,1022,701
25685,1021,700
25686,1021,698
25687,1021,697
25688,1023,696
25689,1025,697
25690,1027,697
25691,1029,697
25692,1032,699
25693,1033,701
25694,1032,702
25695,1030,700
25696,1028,699
25697,1026,697
25698,1025,697
25699,1023,697
25700,1022,698
25701,1021,698
25702,1019,699
25703,1019,699
25704,1019,699
25705,1019,701
25706,1018,703
25707,1018,703
25708,1019,701
25709,1019,700
25710,1019,699
25711,1019,700
25712,1018,702
25713,1017,703
25714,1019,703
25715,1019,701
25716,1018,700
25717,1017,700
25718,1017,701
25719,1017,703
25720,1019,703
25721,1020,704
25722,1021,705
25723,1024,704
25724,1026,705
25725,1028,704
25726,1029,701
25727,1029,701
25728,1031,700
25729,1032,699
25730,1031,699
25731,1030,701
25732,1029,702
25733,1028,703
25734,1027,704
25735,1026,705
25736,1025,704
25737,1025,704
25738,1026,705
25739,1027,705
25740,1027,705
25741,1027,704
25742,1028,704
25743,1028,703
25744,1028,703
25745,1028,703
25746,1028,703
25747,1028,704
25748,1028,704
25749,1028,703
25750,1028,703
25751,1028,703
25752,1028,704
25753,1028,703
25754,1028,703
25755,1028,703
25756,660,411
25757,651,408
25758,641,405
25759,631,403
25760,621,402
25761,608,404
25762,595,406
25763,580,405
25764,563,404
25765,545,402
25766,526,400
25767,506,396
25768,484,393
25769,462,390
25770,443,385
25771,439,382
25772,452,378
25773,470,375
25774,486,372
25775,497,371
25776,505,371
25777,511,373
25778,507,374
25779,499,376
25780,488,379
25781,476,382
25782,460,384
25783,449,387
25784,447,390
25785,456,393
25786,470,397
25787,481,400
25788,488,401
25789,495,399
25790,499,396
25791,495,394
25792,488,392
25793,482,387
25794,472,385
25795,460,384
25796,451,382
25797,450,381
25798,456,382
25799,467,382
25800,477,382
25801,481,382
25802,481,382
25803,474,381
25804,465,380
25805,456,379
25806,453,378
25807,457,378
25808,466,379
25809,474,380
25810,479,381
25811,475,382
25812,468,382
25813,460,383
25814,455,383
25815,456,384
25816,462,385
25817,470,387
25818,477,389
25819,477,390
25820,472,393
25821,465,395
25822,459,398
25823,458,401
25824,464,404
25825,470,408
25826,475,412
25827,477,416
25828,473,420
25829,467,424
25830,462,428
25831,459,433
25832,463,438
25833,467,444
25834,471,449
25835,473,455
25836,476,461
25837,479,468
25838,481,474
25839,482,481
25840,482,488
25841,481,495
25842,480,503
25843,479,511
25844,477,519
25845,474,527
25846,471,536
25847,468,545
25848,462,552
25849,458,559
25850,463,566
25851,467,574
25852,474,582
25853,484,590
25854,494,598
25855,503,606
25856,515,616
25857,526,625
25858,536,633
25859,547,642
25860,557,654
25861,567,667
25862,575,681
25863,585,696
25864,592,711
25865,593,726
25866,593,744
25867,591,760
25868,587,774
25869,582,786
25870,573,793
25871,559,793
25872,545,793
25873,533,791
25874,523,787
25875,513,783
25876,503,779
25877,499,779
25878,503,782
25879,512,782
25880,522,781
25881,531,780
25882,542,779
25883,553,776
25884,565,770
25885,577,765
25886,587,759
25887,591,749
25888,595,739
25889,597,729
25890,597,722
25891,591,719
25892,582,720
25893,572,721
25894,563,722
25895,553,725
25896,544,727
25897,539,729
25898,533,728
25899,527,728
25900,522,728
25901,525,727
25902,531,727
25903,535,727
25904,540,727
25905,545,725
25906,553,725
25907,563,725
25908,571,725
25909,579,726
25910,587,728
25911,593,731
25912,600,734
25913,606,737
25914,610,738
25915,608,736
25916,601,737
25917,595,738
25918,587,740
25919,580,742
25920,572,745
25921,565,749
25922,558,754
25923,555,763
25924,553,772
25925,551,779
25926,553,784
25927,553,786
25928,552,787
25929,548,786
25930,543,787
25931,539,789
25932,540,787
25933,544,784
25934,547,783
25935,550,782
25936,555,780
25937,561,775
25938,567,769
25939,573,763
25940,577,758
25941,579,751
25942,581,746
25943,584,741
25944,587,738
25945,591,737
25946,595,735
25947,598,734
25948,600,734
25949,603,735
25950,604,735
25951,605,737
25952,605,739
25953,604,742
25954,603,744
25955,599,744
25956,595,744
25957,591,745
25958,586,745
25959,581,747
25960,577,749
25961,572,752
25962,567,755
25963,561,758
25964,554,761
25965,550,765
25966,550,773
25967,556,777
25968,562,780
25969,567,779
25970,571,773
25971,573,768
25972,575,763
25973,577,759
25974,577,755
25975,577,751
25976,576,749
25977,575,746
25978,572,745
25979,570,744
25980,569,743
25981,568,742
25982,568,740
25983,567,739
25984,565,740
25985,563,740
25986,560,741
25987,559,744
25988,561,745
25989,563,747
25990,565,749
25991,567,753
25992,567,756
25993,567,760
25994,568,765
25995,569,769
25996,570,773
25997,570,777
25998,567,775
25999,563,773
26000,559,771
26001,555,768
26002,551,766
26003,549,767
26004,551,770
26005,553,774
26006,556,778
26007,560,779
26008,565,780
26009,568,777
26010,569,774
26011,571,772
26012,573,771
26013,575,770
26014,576,769
26015,577,769
26016,575,769
26017,574,770
26018,573,772
26019,572,775
26020,569,776
26021,566,778
26022,564,781
26023,561,779
26024,558,777
26025,555,777
26026,553,774
26027,553,771
26028,552,768
26029,552,765
26030,551,763
26031,553,763
26032,554,764
26033,555,765
26034,557,765
26035,558,767
26036,559,768
26037,561,769
26038,561,769
26039,561,769
26040,560,769
26041,559,767
26042,557,767
26043,557,767
26044,555,767
26045,555,765
26046,556,764
26047,557,765
26048,557,767
26049,557,767
26050,555,767
26051,555,769
26052,555,770
26053,555,772
26054,556,773
26055,556,776
26056,557,779
26057,558,778
26058,559,776
26059,558,774
26060,558,772
26061,557,771
26062,555,771
26063,555,773
26064,554,775
26065,553,775
26066,552,773
26067,554,773
26068,555,774
26069,556,774
26070,556,773
26071,555,772
26072,554,773
26073,554,775
26074,553,775
26075,551,774
26076,552,774
26077,553,775
26078,554,774
26079,555,773
26080,555,773
26081,556,773
26082,555,773
26083,554,773
26084,554,775
26085,553,775
26086,552,774
26087,553,775
26088,554,775
26089,553,774
26090,554,774
26091,554,774
26092,554,774
26093,554,775
26094,553,775
26095,553,775
26096,553,775
26097,553,775
26098,553,774
26099,553,774
26100,554,773
26101,553,774
26102,553,774
26103,553,775
26104,700,384
26105,719,372
26106,740,358
26107,761,345
26108,782,332
26109,801,319
26110,817,302
26111,832,285
26112,848,266
26113,863,246
26114,878,226
26115,893,206
26116,908,186
26117,922,167
26118,937,148
26119,951,127
26120,966,106
26121,979,93
26122,996,97
26123,1012,109
26124,1028,118
26125,1044,127
26126,1061,136
26127,1077,144
26128,1093,148
26129,1108,145
26130,1123,136
26131,1138,128
26132,1154,118
26133,1169,109
26134,1185,100
26135,1201,96
26136,1217,99
26137,1233,108
26138,1249,117
26139,1266,124
26140,1283,131
26141,1300,135
26142,1315,135
26143,1330,132
26144,1343,131
